	word	cos_from_median	target_word
121966	scampering	0.45413637404701035	False
118806	lope	0.454666783994752	True
117040	laze	0.4552652829353011	False
53412	swerve	0.45608241824204754	True
132	go	0.45691649284792724	False
53132	lurch	0.45756075334186275	True
33771	wobble	0.45815553023360645	True
56064	crouch	0.45823688709219157	False
271823	sashaying	0.45899671295628264	False
73109	wallow	0.4592952280329269	False
230839	skedaddle	0.45950117084965103	True
327548	sidling	0.4595416275765276	False
253308	somersaulting	0.4603293677028112	False
196030	trundling	0.4604891752916068	False
10674	bounce	0.4612722304333927	True
168262	wend	0.4613865518646735	False
488736	tootle	0.4615398027527381	False
5457	slip	0.46204434584474785	True
94033	writhe	0.464474665966251	False
259186	flitter	0.465881208400555	False
92802	gnaw	0.46654669481879585	False
448	move	0.46749006692528505	False
508465	lithely	0.46749484145117226	False
88610	prancing	0.46783432537922043	False
62506	darting	0.46816564226794954	False
414003	dive-bomb	0.46860360043217175	False
4571	climb	0.4686710298327733	True
7133	chase	0.46900740615852343	True
73842	trundle	0.4700184237407192	True
110127	careening	0.4702549577875379	False
79003	waft	0.47051816921030043	True
100464	loiter	0.47062811024993634	True
7625	hop	0.4709136363623986	True
36822	gliding	0.4710388071727908	False
119023	waltzing	0.4711201795542971	False
85947	headlong	0.47147817045890883	False
751261	power-walk	0.47210952972340703	True
406572	scooch	0.4722051095768912	False
90638	hurtling	0.4726065193753446	False
138651	zigzagging	0.47271435973585885	False
63694	trotting	0.4729524991319439	False
175664	zig-zagging	0.47398634326585	False
56268	pounce	0.47430220564504433	True
55597	munch	0.47452092602366414	False
20317	traverse	0.4747178260121674	False
547297	hoick	0.4751704262205406	False
124679	rove	0.47545264925210495	True
1816	pull	0.4755183296142439	False
243347	skittered	0.47633504413529304	False
19826	tuck	0.4765791378192008	False
633937	hightail	0.47672196667377464	False
520739	corkscrewing	0.47727860070089645	False
92889	striding	0.47772762146211845	False
342382	frolick	0.4778977886240121	False
183978	decamp	0.4779538677284294	False
392098	scudding	0.47820269016417594	False
66926	gobble	0.47841833183055915	False
104005	scooting	0.478476524017697	False
173561	burble	0.4790075382807827	False
164649	shimmying	0.4791134838005895	False
113260	teeter	0.47939176131296224	False
40900	wade	0.479405679124824	True
799281	bellyflop	0.480306580208091	False
555137	slip-sliding	0.4806359503687182	False
46508	shriek	0.4807771464150552	False
128217	billow	0.4809539615302618	False
7451	toss	0.4810955439770589	False
780459	leaf-strewn	0.4811274535241219	False
520763	lolloping	0.48121399952272215	False
1276	ride	0.4813784192067162	True
102641	plunk	0.48150961253177216	False
501456	summersault	0.48152848781296576	False
30918	leaping	0.4818346307861644	False
531862	toodle	0.48200952270229735	False
102355	somersault	0.4820278333661687	False
115532	waddling	0.4821712289825757	False
258356	scampers	0.48294874473849425	False
58959	trample	0.4834277806083711	False
61721	bop	0.4834287299499841	False
17073	creep	0.48344916749706013	True
438253	drowse	0.48390333082316794	False
325473	capering	0.4841702502738119	False
231227	ambles	0.4844492170975031	False
84395	glided	0.484916904315026	False
45015	boogie	0.48549136354699995	True
135845	splay	0.4860805414794732	False
62579	veer	0.4861077697328212	True
97686	croon	0.4862338357672892	False
895627	Scampering	0.48646114960802944	False
70700	zig-zag	0.4866296539533701	False
92825	slithering	0.48673301101970246	False
38625	graze	0.4868722826902032	False
173564	tiptoeing	0.487099683276919	False
308	run	0.48775415754509577	True
713700	hoik	0.4877736277201353	False
39076	thump	0.48778401175931896	False
408684	jink	0.48819804791676247	False
603071	bimble	0.48855922084585957	False
373957	moseying	0.48865499680097957	False
9599	rip	0.4887105332325926	False
69218	flail	0.48898532559165286	False
272385	cartwheeling	0.4891760634755338	False
4689	drag	0.4893690719932119	False
49039	swish	0.48943681012772633	False
267753	prances	0.48952419804625047	False
127782	warble	0.4897737838848084	False
50214	zigzag	0.4903533319927229	True
129127	lurches	0.49044699542161174	False
9145	sweep	0.4905305203622772	True
18465	roam	0.49061207994081846	True
97277	clobber	0.49067381254718845	False
649324	belly-flop	0.49134104607651763	False
54765	screech	0.4913469441120043	False
8968	dive	0.49150524527377293	True
35190	ramble	0.4921548330233372	True
448701	galumphing	0.49299981808943505	False
85840	chomp	0.4930324277521634	False
21329	snatch	0.49309333593565685	False
134983	backpedal	0.49338754975730026	True
16601	maneuver	0.49344701574627925	False
247111	faceplant	0.49374924662512565	False
14612	flee	0.493797567900356	True
29683	rumble	0.4938016541536635	False
749686	scudded	0.4944895654555297	False
42798	dangle	0.4945264725880646	False
267306	careering	0.4945942275698314	False
58977	wobbling	0.49476870151672403	False
42855	topple	0.49479724901806843	False
57518	stow	0.4949560646851958	False
160194	tiptoes	0.4954575914724555	False
682158	tapdance	0.4954756037695953	False
4636	swim	0.4957450368773002	True
256696	slinks	0.4962295036491088	False
137917	roil	0.4963788940387569	False
18855	shuffle	0.4966060766014615	True
84850	shoo	0.4967348471771077	False
29186	dart	0.4967964499268931	True
7216	knock	0.4971503983643397	False
4054	slide	0.4975733474211682	True
4600	swing	0.4977201907691785	True
43321	whirl	0.4977876461128157	False
275285	tip-toeing	0.49833075035988894	False
60999	jiggle	0.498498479213053	True
635644	chivvy	0.49855040388985417	False
162429	accost	0.49858153942783	False
19781	swirl	0.49859445413579795	True
148738	waggle	0.4987488330271318	False
223063	scurries	0.49890302896763583	False
270385	hoofing	0.4990388580017856	False
126032	mope	0.49915085608704146	False
103145	commandeer	0.4992612850943646	False
258787	uncoil	0.49928672999362644	False
24221	hover	0.4994600744345348	False
25860	leisurely	0.49947810626559874	False
373122	crash-land	0.49976554082774893	False
229149	saunters	0.4999051362130429	False
517263	skittery	0.5001369006683261	False
144720	manhandle	0.5003246365448233	False
12901	sneak	0.5007104442647194	True
162364	strew	0.500864002581189	False
96605	flitting	0.5011813122472164	False
6888	flip	0.5012610655465235	True
40205	wail	0.5016238085889779	False
263901	carouse	0.5017297132415429	False
289944	skitters	0.5018458742594296	False
145209	side-step	0.5019154016545816	False
154526	scoots	0.502048005766353	False
165943	toddling	0.5020941611585641	False
66033	grope	0.5021081975393883	True
142981	blurt	0.502349651182262	False
386173	face-plant	0.5024681543883406	False
122037	clack	0.5025164032714236	False
108840	whizzing	0.5025580112471096	False
47812	glides	0.5026155051004499	False
482930	bestride	0.5027042676467448	False
52938	sidestep	0.5029145533650221	False
152628	ambled	0.5029892938665568	False
485196	canoodle	0.5032860104590764	False
47641	bobbing	0.5033598041828554	False
51121	peddle	0.5035714778379234	False
107723	cavorting	0.5037685470558573	False
226911	waddles	0.5037831705030452	False
125082	strafe	0.5040405698919832	False
72386	tumbles	0.5041312808893508	False
122496	trounce	0.5042198557358981	False
7686	bend	0.504265220981956	False
114576	loll	0.5043517487315067	False
67351	slurp	0.5044564032558247	False
126387	scampered	0.5046682121760537	False
205049	hunker	0.5048322779259622	False
32661	meandering	0.5048460439508473	False
54519	flinging	0.504926310998895	False
104516	cartwheel	0.5049997258458085	False
120046	pilfer	0.5050795208087535	False
61172	clatter	0.5053979138649931	False
2190	fly	0.5056083020897315	True
117032	preen	0.5057433269140987	False
282026	careens	0.5057725143373855	False
61893	revel	0.506079299523053	False
16665	slam	0.5064686109760099	False
582690	goose-step	0.5065059417571249	True
818820	powerwalk	0.5065320559634665	False
2000	dance	0.5065539996068951	True
938005	quick-step	0.5067035697010274	False
153617	unsteadily	0.5068302144781967	False
151414	piddle	0.506997694916715	False
114375	guzzle	0.5070512494521396	False
215375	sedately	0.5070949954940493	False
142407	lolling	0.50726443930513	False
33306	flutter	0.5073601631837998	True
66244	creak	0.5079789403114172	False
53952	hurrying	0.5081290390648205	False
7466	float	0.5086534981487754	True
57207	wrangle	0.5087908193205523	False
48535	whirling	0.5089739793638866	False
916974	dandle	0.5091380692275707	False
290266	uncurl	0.509196967204059	False
3495	kick	0.5092944271800703	False
226467	swooshing	0.5093840765626179	False
636554	hell-for-leather	0.5094166328330854	False
14071	smash	0.5095074933063722	True
26087	wrestle	0.5095474651575533	False
1313	drop	0.5095502913235653	True
570652	Scurrying	0.5096884150568551	False
83030	snaking	0.5097667582659184	False
123971	bopping	0.5098395188709068	False
208086	slunk	0.5098690853858234	False
49444	holler	0.5099200813795908	False
1807	throw	0.5102044794691927	False
16118	shove	0.5105454476505832	False
62142	whoop	0.5106286267381501	False
16049	dodge	0.5107798751065563	True
133435	sauntered	0.5108282887138976	False
26507	propel	0.5108293038118503	False
723260	stutter-step	0.5109373224701286	False
459124	cartwheeled	0.511064944327548	False
73142	bask	0.5112107597198736	False
48202	squish	0.511510653800145	False
643160	wrassle	0.5115131911875054	False
30242	tumbling	0.511573749124289	False
131418	nuzzle	0.511607696125039	False
109262	trots	0.5121176931418873	False
224322	filch	0.5121338565295384	False
522217	double-back	0.5124023282052184	False
497417	cavorts	0.5126198999635521	False
291071	high-stepping	0.5127116660851094	False
751757	pole-vault	0.5134559825777718	True
89364	rummage	0.5134892580337669	False
108058	scooted	0.5135513740196637	False
145594	steamroll	0.5138830530720098	False
496825	roller-skate	0.5139541293213659	False
77790	unfurl	0.5143443128098113	False
494285	gambolling	0.5143883935320336	False
564784	loop-the-loop	0.5144033198833984	False
883207	scooching	0.5144502154574164	False
82907	moonlit	0.5144942857773555	False
776774	bellying	0.5144953859158148	False
9836	leap	0.5151270374278394	True
56294	galloping	0.5152060243132562	False
18631	scrape	0.5152372702419622	False
274787	wending	0.5154061405715771	False
2897	grab	0.5154445857790413	False
29667	muck	0.5155580514278804	False
637578	yomp	0.5156574886661542	False
56175	dismount	0.5156584080443805	False
80023	ogle	0.5158839528090571	False
208579	luxuriate	0.5162549350970171	False
193230	trundled	0.5162959003838525	False
79954	oscillate	0.5163317915069936	False
22333	limp	0.5163411436676045	True
404578	sashays	0.5165294393674806	False
150252	traipsing	0.5167059714933728	False
68350	flog	0.5167371272972301	False
36043	skid	0.5167526310277542	True
230846	pell-mell	0.5169133226805045	False
753871	mistime	0.5169163861297148	False
609593	traipses	0.5169359303209479	False
15652	yell	0.5170341290557992	False
379479	drop-kick	0.5171322541110017	False
41072	nibble	0.5171631094260092	False
303594	manoeuver	0.5172418541926209	False
414731	clambers	0.5172679135734763	False
279883	whap	0.5174752662062974	False
13792	steer	0.5174906301844374	False
320900	gibber	0.5175001317977876	False
16409	sideways	0.5175201024179487	False
49134	burrow	0.5176917768145549	True
199444	wheedle	0.5177787997115465	False
80162	doze	0.5179363828699307	False
16018	poke	0.5179887370400897	False
131580	skulking	0.5180641296780075	False
420197	jet-propelled	0.5180903007223436	False
462217	caterwaul	0.5181211258008303	False
96679	grovel	0.5185087194136271	False
46457	slog	0.5185377312184396	True
358206	outrace	0.5186429568503481	False
317677	gawp	0.518690559472313	False
197007	unhinge	0.5187358103547779	False
88343	romping	0.5188393294973112	False
157560	diddle	0.5188532517521658	False
697401	pinwheeling	0.5190247631819767	False
277750	sashayed	0.5190773173731542	False
946816	crabwise	0.5191212892232433	False
812686	trippingly	0.5191858632722437	False
115436	bawl	0.5193327830837753	False
29772	puddle	0.5194527726204063	False
32623	strolling	0.5195815499661018	False
4417	rush	0.5197111389619811	True
101783	schlep	0.5197354356673115	False
64318	rustle	0.5197546723073769	False
98195	homeward	0.5199144711653454	False
16476	sway	0.5201966352723756	True
836789	syncopate	0.5202749878832602	False
37400	squeak	0.5205545248636108	False
344128	clomping	0.5205837249099741	False
136192	slithered	0.5205872849852793	False
288236	unspool	0.5206880039039113	False
95606	trudging	0.5207498712481964	False
96752	crumple	0.5207905905016335	False
72769	cower	0.5208012452989577	False
83190	scuff	0.5208714203509583	False
613909	crawlin	0.5212415366555578	False
107208	scuttling	0.5212539438507133	False
113291	plonk	0.5212646080387606	False
761472	Slinking	0.5214543746495435	False
253230	sidled	0.5215887249829605	False
798893	figure-eights	0.5217696633773532	False
63846	scurrying	0.5218424039673273	False
75786	wriggling	0.521982643295215	False
84577	clench	0.5219904148972823	False
267569	clatters	0.5220017999151196	False
10073	shout	0.5221292213415798	False
522482	clonk	0.5221314388740796	False
628435	saltar	0.5225413390184108	False
502362	hopscotching	0.5226457960296317	False
249425	traipsed	0.5226510925660081	False
18182	hopping	0.5227309569790634	False
895038	caroming	0.5228712556000763	False
728844	Clambering	0.5228955641651376	False
941324	stumbly	0.5233213287038718	False
17907	bouncing	0.5233228347600464	False
250425	lopes	0.5234713227622403	False
69949	sulk	0.5234966960705053	False
60223	seep	0.523545823919376	False
22348	rattle	0.5235696944793197	False
59000	swooping	0.5235749735140587	False
78140	lunging	0.5235775962324061	False
133927	clambering	0.5235941287570987	False
31124	pluck	0.5238380842913972	False
44575	curving	0.5240395438021879	False
233449	tromping	0.5241113542307136	False
37554	sprinting	0.5241855360358535	False
140043	bungle	0.5242568157810963	False
138608	quaff	0.5243529692256019	False
7663	scream	0.5243689064233545	False
46643	squirm	0.5245226859086751	True
230987	whomp	0.5245384494365601	False
157504	waddled	0.5246595461023005	False
525277	Lurching	0.5247784462814113	False
41548	tramp	0.5248192235653834	True
473397	unstrap	0.5248644126653919	False
28271	strut	0.5248902063227333	True
498	turn	0.5249038347252278	False
911202	bum-rush	0.5249291247131753	False
492750	slaloming	0.5249835446129598	False
226780	woosh	0.5250068853897616	False
174402	hurtled	0.5250920288108998	False
579472	jounce	0.5250925156958494	False
178739	jumpin	0.525105868614935	False
874707	carress	0.5252544986173903	False
395774	stiff-legged	0.5252618225354031	False
765252	divebomb	0.5253341259817876	False
805070	gamboled	0.5254318186468975	False
104143	bulldoze	0.52547589111553	False
677274	fans>	0.5254863860045595	False
214144	plods	0.5255108575165861	False
23212	soar	0.525513519124867	True
39850	caress	0.5255351742781434	False
65550	strolls	0.5258531546247153	False
340682	slinked	0.5259008302758985	False
151825	clambered	0.5259974839502912	False
32369	howl	0.5260540514945027	False
43634	manoeuvre	0.5262708820205111	False
276332	snuffle	0.5263199058313908	False
34158	flung	0.5263409330384858	False
98566	tinkle	0.5263697587750071	False
809912	click-clacking	0.5264235257425063	False
77076	skidding	0.5267486839456421	False
324315	inveigle	0.526775305412551	False
18385	scramble	0.5268589181251722	True
350057	swooshed	0.526937038482614	False
243613	purloin	0.526981135765556	False
100904	lurched	0.5270173990130853	False
166035	manuever	0.5270696137300774	False
848930	wind-tossed	0.5270919388689811	False
310343	eddying	0.5271040673225362	False
93135	whizz	0.5272594260676186	False
363537	gamboling	0.5272789898244146	False
63304	beckon	0.5272871755353414	False
429875	rollerskate	0.5273578753405813	False
44171	plummet	0.5274590866904776	True
95134	assail	0.5274750299275868	False
199237	gloaming	0.5276469473560332	False
216285	sleepwalk	0.5276708639541836	True
199616	waggling	0.5276924910035932	False
48245	prowl	0.5277121624893926	True
92046	half-mile	0.5277971099512808	False
959037	boinging	0.5277974531828906	False
141971	helter-skelter	0.5278019109163381	False
2177	roll	0.5278560024604018	True
432596	pirouetted	0.527872019271129	False
710440	jouncing	0.5279352927056131	False
313898	mazy	0.5280644869198212	False
12420	weave	0.5280903174752736	True
162461	beeline	0.528134388528548	False
17755	snag	0.528169363804032	False
426705	jaunting	0.5282455010113489	False
796290	squoosh	0.5282831049129331	False
43812	flailing	0.5283881185528314	False
21750	stab	0.5286314335652245	False
4331	spin	0.5286432098261884	True
36372	stomping	0.5287859767098995	False
196596	rollerblade	0.5288266223110523	False
554397	clomped	0.5288546070656786	False
14054	chop	0.5289602101240282	False
462667	sidles	0.5292019461556985	False
83693	wobbled	0.52925811878058	False
427881	tip-toes	0.529328780889949	False
312766	tip-toed	0.5293334212202703	False
158718	noiselessly	0.5293527797601194	False
395421	moseyed	0.5293923338421306	False
34941	taunt	0.5295142990285642	False
301015	gesticulate	0.529626046860104	False
103959	ricochet	0.5296679529033579	False
387615	hitch-hike	0.5297088729222967	False
907627	rassle	0.5297315928561366	False
375476	glissade	0.5301205810874877	False
175866	pranced	0.5302104599473032	False
5421	shake	0.5302251297543888	False
19117	giggle	0.5303686665623503	False
842054	wisping	0.5304766804669664	False
1667	sit	0.5304797180373149	False
57918	plodding	0.5305887035933701	False
103418	gurgle	0.5306111042835098	False
906749	twistin	0.5308701953773591	False
185962	jauntily	0.5309022390183935	False
97199	nimbly	0.5309659654180199	False
66876	disembark	0.5310314241435632	False
232505	waylay	0.5310517890418325	False
1733	push	0.5311437232679528	False
914514	Skittering	0.5311737000764363	False
630678	moseys	0.5314114121489407	False
76973	swerving	0.5314195933381067	False
607163	tump	0.5315233974929496	False
116690	bleat	0.5316094186866772	False
128295	dislocate	0.5316094806785643	False
125728	languidly	0.5316399248946646	False
117776	flounce	0.5316904718973536	True
75504	fondle	0.5317371031252923	False
10157	sliding	0.5317592072984401	False
25400	nudge	0.5317891870717851	False
283642	snarf	0.5318125616529751	False
5265	skip	0.5319141947298454	True
139534	stampeding	0.5319478076039137	False
83613	levitate	0.5321420971060491	False
136430	dawdling	0.5323165547205848	False
59894	frolicking	0.5323821059593168	False
730993	<!-Post:	0.5325278295248499	False
154814	whooshing	0.5325960674391508	False
96339	jutting	0.5326136978155502	False
45036	scribble	0.5326263773803768	False
116605	hitchhike	0.5326818543938397	True
52539	wiggling	0.5327867565914546	False
61399	slung	0.532787581821212	False
1785	catch	0.532795298096566	False
60768	shallows	0.5327973477431867	False
618913	hoppity	0.532861529571725	False
212019	unbuckle	0.5328677652177816	False
469342	chitter	0.5329136846539415	False
292481	upchuck	0.532956184815967	False
494084	beetling	0.5329721660276356	False
206230	careened	0.533008661976514	False
642328	corkscrewed	0.533066509523584	False
152765	lumbered	0.533067741546442	False
600279	moon-lit	0.5331406098093245	False
47527	quivering	0.5333026091630738	False
408506	languorously	0.5334728709421321	False
30913	swaying	0.5335779568965716	False
69741	zipping	0.5336114755549626	False
675037	hop-scotch	0.5336296967803706	False
18621	stride	0.5336629697063182	True
934598	pistol-whip	0.5337133313986202	False
405071	perambulating	0.5337156667290959	False
120305	jangle	0.5337359089501087	False
91941	bumble	0.5337391578040025	False
20308	linger	0.5337686900688714	False
124922	ruminate	0.5338113380108405	False
299160	jerkily	0.5338264013606693	False
52839	spook	0.5339905024402594	False
69228	darted	0.534064771885846	False
19623	drown	0.5342764656431916	False
589082	shoosh	0.5343788018295277	False
298728	reconnoiter	0.5345023248423411	False
976526	shingly	0.5345114109755105	False
727014	speed-walking	0.5345739129740339	False
139012	smoosh	0.5345822810454564	False
6423	jumping	0.5346148544175526	False
158255	slithers	0.5347604640979333	False
195	down	0.5347716142533072	False
411229	chirrup	0.5347992004603834	False
78285	strode	0.5349018362161153	False
38468	squeal	0.534946005297622	False
27699	dashing	0.5349552514621747	False
982837	avanzar	0.5350409379463467	False
703396	face-planting	0.5350658716217365	False
543024	loop-de-loop	0.5350668152789408	False
961813	slalomed	0.5350937322159109	False
125725	gallops	0.5351041756420958	False
83290	wafting	0.5352052258176649	False
58228	aimlessly	0.5352845108126777	False
173684	huck	0.5353694211320894	False
119226	chortle	0.5353906381330448	False
92320	clattering	0.5354221090520309	False
104020	nosh	0.5354850301866688	False
118786	impale	0.5355507654763656	False
519538	swanning	0.5357002580864574	False
74400	trotted	0.5358039203550533	False
251652	sidewise	0.5358138907735979	False
11535	swinging	0.5359340763058579	False
57406	strolled	0.5359655324206651	False
14376	sprint	0.5359887748991468	True
13831	tow	0.5360255993391843	False
364650	unhitch	0.536100792158288	False
111630	harangue	0.5361408044265153	False
163341	finagle	0.5362037308816949	False
101385	sloshing	0.5362115991557727	False
544165	bee-line	0.5362772929456274	False
43839	twirling	0.5362816417493763	False
624075	tap-tap-tap	0.5364058860394019	False
38805	lurk	0.5364925132899107	True
8943	abandon	0.5367207015714365	False
197122	vacillate	0.5367844306576195	False
91940	scrunch	0.5370750671798361	False
69753	trod	0.5370909394184533	False
28100	mow	0.5371793423334466	False
428484	vamoose	0.5371886726302457	False
275630	dizzily	0.5372382382180387	False
269351	ambulate	0.5376199203185066	False
21435	drifting	0.5377235335214968	False
226382	loped	0.5379567315371285	False
18586	smack	0.5380364311758925	False
466454	back-pedal	0.5381616390521189	False
23026	perch	0.5382446708863311	False
115902	decapitate	0.5383475001640695	False
15481	slipping	0.5383527790548609	False
107822	belch	0.5384107170186716	False
82171	defecate	0.5384871428128892	False
826132	skittishly	0.538496024706614	False
544341	powerslide	0.5385021551645289	False
243043	boink	0.5385397331991136	False
156025	waltzed	0.5385400095522734	False
88468	lunged	0.5385487657969659	False
12361	lick	0.5385743208988765	False
201473	soundlessly	0.5385892023076877	False
9477	sail	0.5385912606414779	True
513604	jinking	0.5386108208498166	False
46729	undulating	0.5387210161866012	False
33168	wobbly	0.5387936972967486	False
98993	spurn	0.5389532878513298	False
186203	unfasten	0.538988923212437	False
27515	flatten	0.5390237531492773	False
266869	ankle-deep	0.5391266698228061	False
100670	gaily	0.5392193584779288	False
917870	finger-fuck	0.539391194174486	False
79540	splat	0.5393971973670346	False
28674	nip	0.5394217778655503	False
47575	outrun	0.5396377972977836	False
49284	gush	0.539660787580174	False
101457	twirls	0.5397180432819784	False
66441	throb	0.5397940114854226	False
46764	wading	0.5398280925333716	False
25380	ascend	0.5398497953056622	False
192176	gallivanting	0.5399228101621103	False
84447	clunk	0.5399553690650092	False
104061	entangle	0.5400175348909247	False
376300	skulks	0.5401052228184885	False
17601	downhill	0.5401638573647363	False
600345	jete	0.5401883956229725	False
15393	stare	0.5402872715406206	False
117016	brandish	0.5402952360642448	False
469674	joggle	0.5403965389809182	False
33651	flirt	0.5404161907743555	False
979289	sidewinding	0.5404207695238126	False
131186	pouncing	0.5404268849143641	False
980461	langorous	0.5404797558469876	False
33992	thrash	0.540492527589244	False
967815	Loping	0.5405850670078086	False
136397	sightsee	0.5406140247790293	False
112753	whirls	0.5406941008294888	False
995607	clackety	0.5407008900933705	False
821343	tombé	0.5408462329789336	False
186514	shimmied	0.540889000707355	False
596332	pussyfoot	0.5408919465015778	False
834112	crablike	0.5411266172867695	False
114519	cluck	0.5412847927140012	False
873364	menahan	0.5412980122266176	False
678764	leaf-covered	0.5413273679129085	False
147032	snog	0.5414445610849556	False
352766	bedeck	0.541446989690371	False
89859	bobbed	0.5417063332056637	False
349846	slews	0.5417064402670664	False
242211	lacerate	0.5417608626049362	False
95523	winging	0.5417726867408879	False
90123	inching	0.541863028282469	False
962226	shin-deep	0.5418833616362013	False
46176	ooze	0.5419242826926429	False
651554	jeté	0.5419305049241496	False
30667	slay	0.5419558332941665	False
112427	shambling	0.5419923285097079	False
192651	breezing	0.5419979443268101	False
63137	startle	0.5420644195168008	False
994072	still-damp	0.5420849967977054	False
82291	glisten	0.5421644553936096	False
807629	concuss	0.542196152752513	False
67856	prowling	0.5422012665864712	False
901845	yomping	0.5422677895013899	False
6130	dig	0.542308722422088	False
421752	splosh	0.5423239296260176	False
11629	haul	0.5423419553924116	False
12004	trek	0.5424059488674892	True
358525	wends	0.5424940415588093	False
170097	flits	0.5425800074137586	False
976293	uown	0.5426070496802582	False
657612	strafes	0.5426607929517103	False
173920	fornicate	0.5426864206988354	False
80169	meanders	0.5427774675213279	False
62426	honk	0.5428426220078213	False
771864	pinballing	0.5428685360056109	False
108985	romps	0.542895316035926	False
742515	joy-ride	0.5429204322851173	False
964207	double-park	0.5429368667874832	False
24530	devour	0.5429619764744159	False
195117	yowl	0.542982471585244	False
7849	squeeze	0.5429873541294568	False
24421	circling	0.5430199983020417	False
70781	gloat	0.5430709966374883	False
931601	struttin	0.5430938100899287	False
953685	skirling	0.543107589330679	False
979290	back-flipping	0.5431943242153081	False
337716	swang	0.543198508524277	False
449048	boogying	0.5433010876133799	False
848074	swashbuckle	0.5434019454057599	False
119321	cartwheels	0.5434074875604857	False
489810	tootling	0.5434345016177458	False
147997	scram	0.5434489114369588	True
26236	clap	0.5435057041931318	False
112751	clank	0.5436457230305268	False
47521	wag	0.5436569039042471	False
297393	glom	0.5437365693339067	False
27756	overtake	0.5437859238960978	False
134508	barreling	0.5438240786171114	False
806654	frollicking	0.5438305299268243	False
84035	unroll	0.5439413707622246	False
139019	copulate	0.5439613100225829	False
97754	scurried	0.543993377601073	False
883036	unreel	0.544114488364741	False
184538	wriggles	0.544204837990151	False
195812	metamorphose	0.5442382131689654	False
952371	barelegged	0.5442715893096186	False
29595	stumbling	0.5442881393220158	False
285365	nose-dive	0.544313115234799	False
24174	creeping	0.5443167582487225	False
306555	gabble	0.544328964102872	False
136850	clattered	0.5443411816296798	False
648434	gurn	0.5443569634080802	False
432703	gambols	0.5443647893220536	False
351048	boulder-strewn	0.5443766247648414	False
30361	hopped	0.544449969973072	False
57180	lumbering	0.5444747692716561	False
899220	faceplanting	0.5446079946170893	False
189627	zigzagged	0.5446246061400173	False
436095	careered	0.54465875773273	False
326334	flittering	0.5447258516959435	False
